cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
Banco Base,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco Base,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco Base,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Base,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Base,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Base,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,163.52,34.49
Banco Base,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,129.03,36.73
Banco Base,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,92.30,24.94
Banco Base,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Base,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Base,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Base,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,343.64,62.89
Banco Base,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,280.75,60.61
Banco Base,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,220.14,57.63
Banco Base,201806,Año en Curso,,            Créditos Comerciales,343.64,62.89
Banco Base,201805,Año en Curso,,            Créditos Comerciales,280.75,60.61
Banco Base,201804,Año en Curso,,            Créditos Comerciales,220.14,57.63
Banco Base,201806,Año en Curso,,                Actividad empresarial o comercial,332.04,60.90
Banco Base,201805,Año en Curso,,                Actividad empresarial o comercial,271.14,58.60
Banco Base,201804,Año en Curso,,                Actividad empresarial o comercial,212.54,55.92
Banco Bicentenario,201806,Año en Curso,,    Ingresos por intereses,,
Banco Bicentenario,201805,Año en Curso,,    Ingresos por intereses,,
Banco Bicentenario,201804,Año en Curso,,    Ingresos por intereses,,
Banco Bicentenario,201806,Año en Curso,,        Intereses de disponibilidades,,
Banco Bicentenario,201805,Año en Curso,,        Intereses de disponibilidades,,
Banco Bicentenario,201804,Año en Curso,,        Intereses de disponibilidades,,
Banco Bicentenario,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,,
Banco Bicentenario,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,,
Banco Bicentenario,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,,
Banco Bicentenario,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,,
Banco Bicentenario,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,,
Banco Bicentenario,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,,
Banco Bicentenario,201806,Año en Curso,,            Por Títulos para Negociar,,
Banco Bicentenario,201805,Año en Curso,,            Por Títulos para Negociar,,
Banco Bicentenario,201804,Año en Curso,,            Por Títulos para Negociar,,
Banco Bicentenario,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,,
Banco Bicentenario,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,,
Banco Bicentenario,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,,
Banco Bicentenario,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,,
Banco Bicentenario,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,,
Banco Bicentenario,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,,
Banco Bicentenario,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,,
Banco Bicentenario,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,,
Banco Bicentenario,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,,
Banco Bicentenario,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,,
Banco Bicentenario,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,,
Banco Bicentenario,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,,
Banco Bicentenario,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
Banco Bicentenario,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
Banco Bicentenario,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
Banco Bicentenario,201806,Año en Curso,,            Créditos Comerciales,,
Banco Bicentenario,201805,Año en Curso,,            Créditos Comerciales,,
Banco Bicentenario,201804,Año en Curso,,            Créditos Comerciales,,
Banco Bicentenario,201806,Año en Curso,,                Actividad empresarial o comercial,,
Banco Bicentenario,201805,Año en Curso,,                Actividad empresarial o comercial,,
Banco Bicentenario,201804,Año en Curso,,                Actividad empresarial o comercial,,
Banco del Bajío,201806,Año en Curso,,    Ingresos por intereses,"8,784.99","1,532.02"
Banco del Bajío,201805,Año en Curso,,    Ingresos por intereses,"7,252.98","1,540.66"
Banco del Bajío,201804,Año en Curso,,    Ingresos por intereses,"5,712.31","1,448.89"
Banco del Bajío,201806,Año en Curso,,        Intereses de disponibilidades,354.64,60.78
Banco del Bajío,201805,Año en Curso,,        Intereses de disponibilidades,293.86,54.54
Banco del Bajío,201804,Año en Curso,,        Intereses de disponibilidades,239.32,62.18
Banco del Bajío,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco del Bajío,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco del Bajío,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco del Bajío,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,717.25,116.67
Banco del Bajío,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,600.58,123.56
Banco del Bajío,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,477.01,122.34
Banco del Bajío,201806,Año en Curso,,            Por Títulos para Negociar,707.83,114.36
Banco del Bajío,201805,Año en Curso,,            Por Títulos para Negociar,593.47,121.02
Banco del Bajío,201804,Año en Curso,,            Por Títulos para Negociar,472.45,121.92
Banco del Bajío,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco del Bajío,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco del Bajío,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco del Bajío,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,9.42,2.31
Banco del Bajío,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,7.11,2.54
Banco del Bajío,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,4.57,0.42
Banco del Bajío,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,205.45,33.98
Banco del Bajío,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,171.47,31.34
Banco del Bajío,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,140.13,20.95
Banco del Bajío,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco del Bajío,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco del Bajío,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco del Bajío,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"7,371.99","1,300.06"
Banco del Bajío,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"6,071.93","1,307.58"
Banco del Bajío,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"4,764.35","1,220.21"
Banco del Bajío,201806,Año en Curso,,            Créditos Comerciales,"6,870.50","1,214.97"
Banco del Bajío,201805,Año en Curso,,            Créditos Comerciales,"5,655.53","1,222.17"
Banco del Bajío,201804,Año en Curso,,            Créditos Comerciales,"4,433.36","1,136.72"
