cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,        Ingresos provenientes de operaciones de cobertura,CIBanco,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Compartamos,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Compartamos,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Compartamos,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Consubanco,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Consubanco,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Consubanco,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Credit Suisse,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Credit Suisse,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Credit Suisse,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Deutsche Bank,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Deutsche Bank,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Deutsche Bank,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Dondé Banco,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Dondé Banco,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Dondé Banco,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Finterra,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Finterra,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Finterra,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Forjadores,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Forjadores,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Forjadores,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,GE Money,201806,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,GE Money,201805,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,GE Money,201804,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,HSBC,201806,Año en Curso,452.89,105.28
,        Ingresos provenientes de operaciones de cobertura,HSBC,201805,Año en Curso,347.61,54.53
,        Ingresos provenientes de operaciones de cobertura,HSBC,201804,Año en Curso,293.08,45.25
,        Ingresos provenientes de operaciones de cobertura,ICBC,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,ICBC,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,ICBC,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa Consolidado,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa Consolidado,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inbursa Consolidado,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,ING,201806,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,ING,201805,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,ING,201804,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,Inmobiliario Mexicano,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inmobiliario Mexicano,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Inmobiliario Mexicano,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Interacciones,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Interacciones,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Interacciones,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Intercam Banco,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Intercam Banco,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Intercam Banco,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Invex,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Invex,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Invex,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Ixe,201806,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,Ixe,201805,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,Ixe,201804,Año en Curso,,
,        Ingresos provenientes de operaciones de cobertura,J.P. Morgan,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,J.P. Morgan,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,J.P. Morgan,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Mizuho Bank,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Mizuho Bank,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Mizuho Bank,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Monex,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Monex,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Monex,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Multiva,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Multiva,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Multiva,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Pagatodo,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Pagatodo,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Pagatodo,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Sabadell,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Sabadell,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Sabadell,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Santander,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Santander,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Santander,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Scotiabank,201806,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Scotiabank,201805,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Scotiabank,201804,Año en Curso,0,0
,        Ingresos provenientes de operaciones de cobertura,Sistema  Consolidado,201806,Año en Curso,"4,376.85",766.69
,        Ingresos provenientes de operaciones de cobertura,Sistema  Consolidado,201805,Año en Curso,"3,610.15",708.01
,        Ingresos provenientes de operaciones de cobertura,Sistema  Consolidado,201804,Año en Curso,"2,902.15",712.53
