cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes,publicacion2,cve_periodo2,Textbox4,cve_item2,Concepto1,item_Importe2,Flujo_Mes1
,            Por Títulos Conservados a Vencimiento,Forjadores,201804,Año en Curso,0,0,Credit Suisse,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,            Por Títulos Conservados a Vencimiento,GE Money,201806,Año en Curso,,,Credit Suisse,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,33.68,7
,            Por Títulos Conservados a Vencimiento,GE Money,201805,Año en Curso,,,Credit Suisse,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,26.68,6.55
,            Por Títulos Conservados a Vencimiento,GE Money,201804,Año en Curso,,,Credit Suisse,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,20.13,5.49
,            Por Títulos Conservados a Vencimiento,HSBC,201806,Año en Curso,676.67,113.67,Credit Suisse,201806,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,HSBC,201805,Año en Curso,563,116.33,Credit Suisse,201805,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,HSBC,201804,Año en Curso,446.68,113.24,Credit Suisse,201804,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,ICBC,201806,Año en Curso,0,0,Credit Suisse,201806,Año en Curso,,                Actividad empresarial o comercial,0,0
,            Por Títulos Conservados a Vencimiento,ICBC,201805,Año en Curso,0,0,Credit Suisse,201805,Año en Curso,,                Actividad empresarial o comercial,0,0
,            Por Títulos Conservados a Vencimiento,ICBC,201804,Año en Curso,0,0,Credit Suisse,201804,Año en Curso,,                Actividad empresarial o comercial,0,0
,            Por Títulos Conservados a Vencimiento,Inbursa,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,    Ingresos por intereses,86.05,15.46
,            Por Títulos Conservados a Vencimiento,Inbursa,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,    Ingresos por intereses,70.59,12.43
,            Por Títulos Conservados a Vencimiento,Inbursa,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,    Ingresos por intereses,58.16,12.72
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,        Intereses de disponibilidades,0,0
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,        Intereses de disponibilidades,0,0
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,        Intereses de disponibilidades,0,0
,            Por Títulos Conservados a Vencimiento,ING,201806,Año en Curso,,,Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,            Por Títulos Conservados a Vencimiento,ING,201805,Año en Curso,,,Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,            Por Títulos Conservados a Vencimiento,ING,201804,Año en Curso,,,Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,81.51,12.22
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,69.29,13.65
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,55.64,13.35
,            Por Títulos Conservados a Vencimiento,Interacciones,201806,Año en Curso,52.03,8.4,Deutsche Bank,201806,Año en Curso,,            Por Títulos para Negociar,81.51,12.22
,            Por Títulos Conservados a Vencimiento,Interacciones,201805,Año en Curso,43.63,8.9,Deutsche Bank,201805,Año en Curso,,            Por Títulos para Negociar,69.29,13.65
,            Por Títulos Conservados a Vencimiento,Interacciones,201804,Año en Curso,34.73,8.73,Deutsche Bank,201804,Año en Curso,,            Por Títulos para Negociar,55.64,13.35
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,            Por Títulos Conservados a Vencimiento,Invex,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,            Por Títulos Conservados a Vencimiento,Invex,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,            Por Títulos Conservados a Vencimiento,Invex,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,            Por Títulos Conservados a Vencimiento,Ixe,201806,Año en Curso,,,Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.66,0.11
,            Por Títulos Conservados a Vencimiento,Ixe,201805,Año en Curso,,,Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.55,0.08
,            Por Títulos Conservados a Vencimiento,Ixe,201804,Año en Curso,,,Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.47,0.01
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0,0
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201805,Año en Curso,0,0,Deutsche Bank,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0,0
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201804,Año en Curso,0,0,Deutsche Bank,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0,0
,            Por Títulos Conservados a Vencimiento,Monex,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,Monex,201805,Año en Curso,0,-0.87,Deutsche Bank,201805,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,Monex,201804,Año en Curso,0.87,0.87,Deutsche Bank,201804,Año en Curso,,            Créditos Comerciales,0,0
,            Por Títulos Conservados a Vencimiento,Multiva,201806,Año en Curso,0,0,Deutsche Bank,201806,Año en Curso,,                Actividad empresarial o comercial,0,0
